mknod:209,OtterSAGE,52.49,128.78,285.68,NA,NA
mknod:122,OtterSAGE,17.09,21.64,23.1,27.22,75.12
mknod:163,OtterSAGE,35.93,72.39,87.05,NA,NA
mknod:162,OtterSAGE,35.93,40.1,48.33,72.39,272.75
mknod:160,OtterSAGE,35.23,39.5,47.9,70.31,272.18
mknod:149,OtterSAGE,22.56,23.58,29.5,242.07,NA
mknod:148,OtterSAGE,17.58,19.99,22.56,25.87,75.66
mknod:165,OtterSAGE,36.24,40.1,48.33,72.67,272.75
mknod:169,OtterSAGE,119.08,147.28,273.34,NA,NA
mknod:230,OtterSAGE,133.62,176.24,317.94,NA,NA
mknod:(#targets),RP,23,23,23,23,23
mknod:(#removed),RP,22,22,22,22,22
mknod:(max),RP,637.62,705.63,753.15,756.16,823.49
mknod:135,RP,463.0,469.53,495.2,499.51,540.87
mknod:131,RP,32.79,34.89,37.07,40.21,40.4
mknod:117,RP,22.34,24.4,25.48,26.22,26.66
mknod:152,RP,24.77,25.91,26.71,27.04,27.35
mknod:153,RP,162.76,164.11,167.52,171.38,173.11
mknod:52,RP,24.78,25.92,26.72,27.07,27.37
mknod:151,RP,17.45,18.77,19.18,19.8,20.16
mknod:118,RP,22.49,24.54,25.73,26.48,27.1
mknod:155,RP,24.77,25.91,26.71,27.06,27.35
mknod:229,RP,18.64,20.81,21.17,21.58,21.86
mknod:225,RP,23.92,24.75,25.01,25.74,27.26
mknod:204,RP,22.63,23.21,25.14,25.61,26.08
mknod:209,RP,128.84,129.08,139.55,140.14,157.48
mknod:122,RP,85.47,86.57,87.08,88.81,89.34
mknod:163,RP,195.1,198.29,198.69,199.24,213.26
mknod:162,RP,195.09,198.28,198.62,199.21,213.26
mknod:160,RP,18.13,19.58,20.0,20.63,20.8
mknod:149,RP,17.14,18.37,18.76,19.54,19.66
mknod:148,RP,17.14,18.33,18.76,19.54,19.66
mknod:165,RP,227.57,231.59,236.95,238.29,249.71
mknod:169,RP,85.46,85.5,87.89,90.98,106.54
mknod:230,RP,637.62,705.63,753.15,756.16,823.49
paste:(#targets),B(SDSE),78,78,78,78,78
paste:(#removed),B(SDSE),32,32,32,32,32
paste:(max),B(SDSE),284.64,308.1,437.66,459.55,1268.45
paste:474,B(SDSE),24.65,28.6,30.78,31.37,32.82
paste:346,B(SDSE),89.43,92.12,103.8,103.86,119.28
paste:115,B(SDSE),91.43,102.43,118.54,244.58,255.01
paste:116,B(SDSE),91.44,102.44,118.54,244.59,255.01
paste:361,B(SDSE),89.44,92.13,103.82,103.87,119.29
paste:111,B(SDSE),91.31,102.32,118.4,244.38,254.83
paste:112,B(SDSE),91.32,102.32,118.41,244.39,254.83
paste:359,B(SDSE),89.43,92.12,103.81,103.87,119.29
paste:134,B(SDSE),89.08,90.9,101.91,104.93,117.95
paste:334,B(SDSE),89.17,91.89,102.13,103.62,119.05
paste:119,B(SDSE),91.56,102.54,118.67,244.77,255.19
paste:131,B(SDSE),89.07,90.89,101.91,104.92,117.94
paste:198,B(SDSE),266.89,284.64,307.83,437.66,450.73
paste:493,B(SDSE),89.16,91.88,102.12,103.62,119.04
paste:473,B(SDSE),24.65,28.59,30.77,31.36,32.81
paste:353,B(SDSE),249.44,284.09,308.1,459.55,1268.45
paste:351,B(SDSE),249.43,284.08,308.09,459.54,1268.43
paste:107,B(SDSE),91.19,102.21,118.26,244.17,254.65
paste:120,B(SDSE),91.56,102.55,118.68,244.78,255.19
paste:123,B(SDSE),91.68,102.66,118.81,244.96,255.36
paste:104,B(SDSE),91.06,102.09,118.14,242.78,253.84
paste:103,B(SDSE),91.06,102.08,118.13,242.77,253.83
paste:124,B(SDSE),91.69,102.66,118.82,244.97,255.37
paste:127,B(SDSE),91.81,102.77,118.95,245.17,255.55
paste:100,B(SDSE),88.88,90.71,101.73,104.73,117.75
paste:128,B(SDSE),91.81,102.78,118.96,245.18,255.56
paste:108,B(SDSE),91.19,102.21,118.27,244.18,254.65
paste:339,B(SDSE),89.17,91.9,102.84,103.63,119.05
paste:350,B(SDSE),89.36,92.05,103.0,103.79,119.21
paste:343,B(SDSE),89.35,92.04,102.99,103.78,119.21
paste:342,B(SDSE),89.21,91.91,102.85,103.66,119.06
paste:345,B(SDSE),89.42,92.11,103.8,103.85,119.28
paste:(#targets),B(SDSE-pr),78,78,78,78,78
paste:(#removed),B(SDSE-pr),30,30,32,32,32
paste:(max),B(SDSE-pr),430.36,561.28,3701.94,6639.67,6762.08
paste:474,B(SDSE-pr),21.79,23.14,24.04,24.89,30.2
paste:346,B(SDSE-pr),27.75,37.81,39.66,44.1,77.21
paste:115,B(SDSE-pr),23.92,30.51,32.44,35.69,39.48
paste:116,B(SDSE-pr),23.92,30.52,32.44,39.17,39.49
paste:361,B(SDSE-pr),27.76,37.82,39.67,44.1,77.21
paste:111,B(SDSE-pr),23.54,30.37,32.38,35.26,39.25
paste:112,B(SDSE-pr),23.54,30.37,32.38,39.26,41.01
paste:359,B(SDSE-pr),27.75,37.81,39.67,44.1,77.21
paste:134,B(SDSE-pr),22.61,29.51,30.68,33.99,37.18
paste:334,B(SDSE-pr),26.16,35.19,37.83,41.96,67.15
paste:119,B(SDSE-pr),24.15,30.94,32.81,36.33,40.68
paste:131,B(SDSE-pr),22.61,29.51,30.67,33.98,39.14
paste:198,B(SDSE-pr),59.56,177.97,430.36,561.28,6639.67
paste:493,B(SDSE-pr),26.16,34.98,37.8,41.96,67.14
paste:473,B(SDSE-pr),21.79,23.14,24.04,24.89,30.19
paste:353,B(SDSE-pr),448.52,3701.94,6762.08,NA,NA
paste:351,B(SDSE-pr),448.52,3701.93,6762.08,NA,NA
paste:107,B(SDSE-pr),23.43,30.05,31.79,35.44,38.69
paste:120,B(SDSE-pr),24.15,30.94,32.82,39.95,40.68
paste:123,B(SDSE-pr),24.4,30.89,33.21,36.91,42.26
paste:104,B(SDSE-pr),22.98,29.98,31.58,37.18,37.73
paste:103,B(SDSE-pr),22.97,29.97,31.57,35.29,37.17
paste:124,B(SDSE-pr),24.41,30.89,33.21,39.77,42.27
paste:127,B(SDSE-pr),24.75,30.78,33.56,37.53,41.39
paste:100,B(SDSE-pr),22.47,29.47,30.54,33.83,37.04
paste:128,B(SDSE-pr),24.75,30.78,33.56,41.39,41.73
paste:108,B(SDSE-pr),23.44,30.05,31.79,37.27,38.69
paste:339,B(SDSE-pr),26.16,35.2,37.83,41.97,67.15
paste:350,B(SDSE-pr),28.22,35.69,38.37,52.61,69.29
paste:343,B(SDSE-pr),27.75,35.68,38.37,44.09,69.29
paste:342,B(SDSE-pr),26.17,35.2,37.83,41.97,67.15
paste:345,B(SDSE-pr),27.75,37.81,39.66,44.09,77.2
paste:(#targets),B(SDSE-rr),78,78,78,78,78
paste:(#removed),B(SDSE-rr),31,31,32,50,51
paste:(max),B(SDSE-rr),75.87,283.21,596.25,799.17,2402.33
paste:474,B(SDSE-rr),21.54,26.08,38.77,40.51,40.59
paste:371,B(SDSE-rr),218.48,263.83,NA,NA,NA
paste:346,B(SDSE-rr),74.88,215.18,216.46,255.84,258.12
paste:385,B(SDSE-rr),231.45,283.77,NA,NA,NA
paste:374,B(SDSE-rr),218.63,265.46,NA,NA,NA
paste:115,B(SDSE-rr),23.68,25.75,26.71,27.44,29.03
paste:116,B(SDSE-rr),23.69,25.76,26.73,27.45,29.04
paste:377,B(SDSE-rr),218.95,267.15,NA,NA,NA
paste:361,B(SDSE-rr),74.89,215.19,216.47,255.84,258.12
paste:111,B(SDSE-rr),23.06,25.68,26.63,27.34,28.96
paste:112,B(SDSE-rr),23.07,25.69,26.64,27.39,28.97
paste:359,B(SDSE-rr),74.88,215.18,216.47,255.84,258.12
paste:134,B(SDSE-rr),22.7,25.14,26.0,27.06,28.36
paste:355,B(SDSE-rr),2402.33,NA,NA,NA,NA
paste:334,B(SDSE-rr),74.54,214.97,216.1,255.48,257.16
paste:119,B(SDSE-rr),23.78,25.81,26.79,27.85,29.1
paste:131,B(SDSE-rr),22.7,25.13,26.0,27.05,28.35
paste:198,B(SDSE-rr),596.25,799.17,NA,NA,NA
paste:493,B(SDSE-rr),74.54,214.97,216.09,255.48,257.15
paste:473,B(SDSE-rr),21.54,26.07,38.77,40.5,40.59
paste:353,B(SDSE-rr),75.87,216.55,237.5,258.77,283.21
paste:393,B(SDSE-rr),218.23,262.44,NA,NA,NA
paste:351,B(SDSE-rr),75.87,216.55,237.5,258.77,283.21
paste:396,B(SDSE-rr),283.04,365.75,NA,NA,NA
paste:354,B(SDSE-rr),2402.3,NA,NA,NA,NA
paste:409,B(SDSE-rr),284.13,366.13,NA,NA,NA
paste:390,B(SDSE-rr),274.74,613.16,NA,NA,NA
paste:402,B(SDSE-rr),283.39,366.07,NA,NA,NA
paste:107,B(SDSE-rr),22.95,25.62,26.56,27.29,28.89
paste:120,B(SDSE-rr),23.79,25.82,26.81,27.86,29.12
paste:123,B(SDSE-rr),23.72,25.87,26.88,27.87,29.18
paste:104,B(SDSE-rr),22.9,25.31,26.28,27.24,28.54
paste:103,B(SDSE-rr),22.9,25.3,26.28,27.23,28.53
paste:124,B(SDSE-rr),23.77,25.88,26.99,27.87,29.18
paste:127,B(SDSE-rr),23.67,25.93,27.09,27.84,29.23
paste:100,B(SDSE-rr),22.67,25.11,25.96,27.02,28.33
paste:363,B(SDSE-rr),218.23,262.44,NA,NA,NA
paste:128,B(SDSE-rr),23.67,25.94,27.1,27.85,29.24
paste:108,B(SDSE-rr),22.96,25.63,26.57,27.29,28.9
paste:339,B(SDSE-rr),74.54,214.97,216.1,255.49,257.16
paste:350,B(SDSE-rr),74.65,215.12,216.38,255.65,257.38
paste:343,B(SDSE-rr),74.64,215.12,216.28,255.65,257.38
paste:342,B(SDSE-rr),74.56,215.01,216.12,255.52,257.19
paste:379,B(SDSE-rr),232.43,283.76,NA,NA,NA
paste:394,B(SDSE-rr),218.23,262.44,NA,NA,NA
paste:362,B(SDSE-rr),218.22,262.43,NA,NA,NA
paste:376,B(SDSE-rr),218.95,267.15,NA,NA,NA
paste:387,B(SDSE-rr),274.73,613.15,NA,NA,NA
paste:401,B(SDSE-rr),283.38,366.07,NA,NA,NA
paste:345,B(SDSE-rr),74.88,215.18,216.46,255.84,258.11
paste:380,B(SDSE-rr),232.44,283.76,NA,NA,NA
paste:383,B(SDSE-rr),218.89,266.21,NA,NA,NA
paste:(#targets),"B(Ph(OtterKLEE,SDSE,3))",78,78,78,78,78
paste:(#removed),"B(Ph(OtterKLEE,SDSE,3))",62,62,62,62,62
paste:(max),"B(Ph(OtterKLEE,SDSE,3))",556.2,859.54,888.72,1548.02,2721.06
paste:416,"B(Ph(OtterKLEE,SDSE,3))",22.05,23.25,24.97,25.14,29.75
paste:474,"B(Ph(OtterKLEE,SDSE,3))",25.53,27.42,27.56,31.37,32.44
paste:371,"B(Ph(OtterKLEE,SDSE,3))",95.11,132.36,141.12,143.9,232.67
paste:282,"B(Ph(OtterKLEE,SDSE,3))",153.49,215.14,262.66,266.97,629.15
paste:346,"B(Ph(OtterKLEE,SDSE,3))",26.51,32.63,33.6,33.63,58.65
paste:385,"B(Ph(OtterKLEE,SDSE,3))",232.17,333.4,341.77,508.64,535.08
paste:374,"B(Ph(OtterKLEE,SDSE,3))",175.69,194.31,217.73,387.52,398.39
paste:115,"B(Ph(OtterKLEE,SDSE,3))",80.65,116.83,147.18,189.59,296.49
paste:116,"B(Ph(OtterKLEE,SDSE,3))",80.66,116.84,147.19,189.6,296.5
paste:377,"B(Ph(OtterKLEE,SDSE,3))",260.23,333.3,349.33,508.55,534.99
paste:361,"B(Ph(OtterKLEE,SDSE,3))",26.51,32.64,33.61,33.63,58.66
paste:111,"B(Ph(OtterKLEE,SDSE,3))",91.26,111.15,126.36,155.08,281.51
paste:112,"B(Ph(OtterKLEE,SDSE,3))",91.27,111.16,126.37,155.1,281.52
paste:359,"B(Ph(OtterKLEE,SDSE,3))",26.51,32.64,33.61,33.63,58.65
paste:134,"B(Ph(OtterKLEE,SDSE,3))",19.88,19.93,21.7,23.22,25.37
paste:355,"B(Ph(OtterKLEE,SDSE,3))",556.2,859.54,888.72,1548.02,2721.06
paste:334,"B(Ph(OtterKLEE,SDSE,3))",26.49,32.61,33.58,33.61,36.05
paste:119,"B(Ph(OtterKLEE,SDSE,3))",130.22,151.9,263.16,277.23,363.43
paste:131,"B(Ph(OtterKLEE,SDSE,3))",19.88,19.92,21.69,23.22,25.37
paste:198,"B(Ph(OtterKLEE,SDSE,3))",21.2,28.62,31.0,33.27,51.07
paste:493,"B(Ph(OtterKLEE,SDSE,3))",26.49,32.61,33.58,33.61,36.04
paste:473,"B(Ph(OtterKLEE,SDSE,3))",25.53,27.42,27.56,31.36,32.43
paste:353,"B(Ph(OtterKLEE,SDSE,3))",118.36,187.89,259.58,279.22,380.32
paste:279,"B(Ph(OtterKLEE,SDSE,3))",153.44,214.97,262.56,266.92,628.91
paste:256,"B(Ph(OtterKLEE,SDSE,3))",41.4,52.65,69.76,78.05,94.02
paste:255,"B(Ph(OtterKLEE,SDSE,3))",36.75,36.82,39.1,40.78,44.02
paste:393,"B(Ph(OtterKLEE,SDSE,3))",26.68,32.89,33.83,33.95,62.0
paste:277,"B(Ph(OtterKLEE,SDSE,3))",93.1,97.58,113.17,120.09,124.32
paste:351,"B(Ph(OtterKLEE,SDSE,3))",118.36,187.89,259.58,279.21,380.31
paste:396,"B(Ph(OtterKLEE,SDSE,3))",26.74,32.96,33.9,34.07,62.08
paste:354,"B(Ph(OtterKLEE,SDSE,3))",556.19,859.52,888.71,1548.0,2721.05
paste:409,"B(Ph(OtterKLEE,SDSE,3))",26.76,32.97,33.92,34.14,62.1
paste:390,"B(Ph(OtterKLEE,SDSE,3))",112.96,141.38,168.43,318.42,324.53
paste:402,"B(Ph(OtterKLEE,SDSE,3))",26.75,32.96,33.91,34.09,62.09
paste:481,"B(Ph(OtterKLEE,SDSE,3))",22.05,23.25,24.97,25.14,29.74
paste:107,"B(Ph(OtterKLEE,SDSE,3))",52.93,88.7,91.73,108.74,137.0
paste:120,"B(Ph(OtterKLEE,SDSE,3))",130.23,151.91,263.16,277.24,363.43
paste:123,"B(Ph(OtterKLEE,SDSE,3))",74.5,202.31,239.92,343.77,410.59
paste:104,"B(Ph(OtterKLEE,SDSE,3))",58.16,61.31,64.52,71.95,79.77
paste:103,"B(Ph(OtterKLEE,SDSE,3))",58.15,61.3,64.51,71.95,79.76
paste:124,"B(Ph(OtterKLEE,SDSE,3))",74.51,202.32,239.92,343.78,410.6
paste:127,"B(Ph(OtterKLEE,SDSE,3))",109.66,367.64,425.97,439.72,609.74
paste:100,"B(Ph(OtterKLEE,SDSE,3))",19.84,19.89,21.66,23.17,25.32
paste:363,"B(Ph(OtterKLEE,SDSE,3))",26.68,32.89,33.83,33.95,62.0
paste:128,"B(Ph(OtterKLEE,SDSE,3))",109.67,367.65,425.98,439.73,609.75
paste:108,"B(Ph(OtterKLEE,SDSE,3))",52.93,88.71,91.73,108.75,137.0
paste:284,"B(Ph(OtterKLEE,SDSE,3))",93.1,97.58,113.17,120.09,124.32
paste:339,"B(Ph(OtterKLEE,SDSE,3))",26.49,32.61,33.58,33.61,36.05
paste:350,"B(Ph(OtterKLEE,SDSE,3))",48.98,52.79,65.88,66.91,91.35
paste:343,"B(Ph(OtterKLEE,SDSE,3))",26.51,32.63,33.6,33.63,52.79
paste:342,"B(Ph(OtterKLEE,SDSE,3))",26.5,32.62,33.59,33.61,36.05
paste:379,"B(Ph(OtterKLEE,SDSE,3))",260.29,333.38,349.39,508.63,535.07
paste:394,"B(Ph(OtterKLEE,SDSE,3))",26.68,32.89,33.83,33.95,62.0
paste:362,"B(Ph(OtterKLEE,SDSE,3))",26.67,32.88,33.83,33.94,62.0
paste:376,"B(Ph(OtterKLEE,SDSE,3))",260.23,333.29,349.33,508.54,534.99
paste:262,"B(Ph(OtterKLEE,SDSE,3))",41.44,52.69,69.8,78.09,94.05
paste:263,"B(Ph(OtterKLEE,SDSE,3))",45.21,56.42,73.86,81.91,98.78
paste:387,"B(Ph(OtterKLEE,SDSE,3))",112.96,141.38,168.42,318.41,324.52
paste:401,"B(Ph(OtterKLEE,SDSE,3))",26.75,32.96,33.91,34.08,62.08
paste:345,"B(Ph(OtterKLEE,SDSE,3))",26.51,32.63,33.6,33.63,58.65
paste:380,"B(Ph(OtterKLEE,SDSE,3))",260.3,333.39,349.39,508.63,535.07
paste:383,"B(Ph(OtterKLEE,SDSE,3))",232.09,341.68,376.74,512.17,771.31
paste:(#targets),"B(RR(RP,SDSE))",78,78,78,78,78
paste:(#removed),"B(RR(RP,SDSE))",58,58,58,58,58
paste:(max),"B(RR(RP,SDSE))",2113.85,2529.2,2614.79,2745.86,3069.56
paste:416,"B(RR(RP,SDSE))",79.06,84.18,87.44,90.16,90.5
paste:474,"B(RR(RP,SDSE))",22.9,25.42,26.22,27.81,29.97
paste:371,"B(RR(RP,SDSE))",144.6,181.61,188.01,202.92,227.9
paste:346,"B(RR(RP,SDSE))",33.78,39.2,40.55,43.05,44.32
paste:385,"B(RR(RP,SDSE))",547.09,687.98,767.42,882.31,1000.34
paste:374,"B(RR(RP,SDSE))",149.35,186.85,191.01,208.72,231.02
paste:115,"B(RR(RP,SDSE))",30.36,31.76,32.92,35.53,38.22
paste:116,"B(RR(RP,SDSE))",30.37,31.77,32.93,35.54,38.23
paste:377,"B(RR(RP,SDSE))",149.52,187.0,191.4,208.95,231.23
paste:361,"B(RR(RP,SDSE))",33.79,39.21,40.56,43.06,44.33
paste:111,"B(RR(RP,SDSE))",30.19,31.64,32.72,35.41,38.11
paste:112,"B(RR(RP,SDSE))",30.2,31.65,32.73,35.41,38.12
paste:359,"B(RR(RP,SDSE))",33.79,39.2,40.55,43.05,44.33
paste:134,"B(RR(RP,SDSE))",29.9,31.11,32.27,34.93,37.73
paste:334,"B(RR(RP,SDSE))",33.5,38.93,40.2,42.74,43.87
paste:119,"B(RR(RP,SDSE))",30.45,31.91,33.05,35.65,38.33
paste:131,"B(RR(RP,SDSE))",29.89,31.1,32.26,34.93,37.72
paste:198,"B(RR(RP,SDSE))",33.11,34.7,36.78,41.9,42.61
paste:493,"B(RR(RP,SDSE))",33.49,38.93,40.2,42.73,43.87
paste:473,"B(RR(RP,SDSE))",22.9,25.41,26.22,27.8,29.96
paste:353,"B(RR(RP,SDSE))",162.6,183.16,240.72,247.96,259.52
paste:256,"B(RR(RP,SDSE))",879.92,992.08,998.2,1042.83,1172.55
paste:255,"B(RR(RP,SDSE))",63.22,64.12,64.27,64.7,64.99
paste:393,"B(RR(RP,SDSE))",137.71,174.92,176.96,179.19,200.09
paste:277,"B(RR(RP,SDSE))",207.82,209.59,219.59,232.52,235.43
paste:351,"B(RR(RP,SDSE))",162.6,183.15,240.71,247.95,259.51
paste:396,"B(RR(RP,SDSE))",224.45,259.68,281.89,283.47,293.09
paste:409,"B(RR(RP,SDSE))",260.73,280.0,282.37,341.81,358.47
paste:390,"B(RR(RP,SDSE))",377.14,451.83,463.87,555.46,850.46
paste:402,"B(RR(RP,SDSE))",224.67,260.21,282.13,283.73,293.42
paste:481,"B(RR(RP,SDSE))",79.05,84.17,87.43,90.15,90.49
paste:107,"B(RR(RP,SDSE))",30.1,31.51,32.6,35.24,38.01
paste:120,"B(RR(RP,SDSE))",30.45,31.92,33.06,35.66,38.34
paste:123,"B(RR(RP,SDSE))",30.54,32.05,33.26,35.77,38.5
paste:104,"B(RR(RP,SDSE))",30.02,31.26,32.48,35.14,37.89
paste:103,"B(RR(RP,SDSE))",30.02,31.26,32.47,35.13,37.88
paste:124,"B(RR(RP,SDSE))",30.54,32.06,33.27,35.78,38.5
paste:127,"B(RR(RP,SDSE))",30.62,32.2,33.39,35.89,38.6
paste:100,"B(RR(RP,SDSE))",29.85,31.06,32.12,34.88,37.68
paste:363,"B(RR(RP,SDSE))",137.7,174.92,176.96,179.18,200.08
paste:128,"B(RR(RP,SDSE))",30.63,32.21,33.4,35.9,38.61
paste:108,"B(RR(RP,SDSE))",30.1,31.52,32.6,35.25,38.02
paste:284,"B(RR(RP,SDSE))",207.82,209.59,219.6,232.53,235.44
paste:339,"B(RR(RP,SDSE))",33.5,38.94,40.21,42.74,43.88
paste:350,"B(RR(RP,SDSE))",33.7,39.1,40.35,42.92,44.25
paste:343,"B(RR(RP,SDSE))",33.69,39.1,40.35,42.91,44.24
paste:342,"B(RR(RP,SDSE))",33.51,38.95,40.22,42.75,43.92
paste:379,"B(RR(RP,SDSE))",547.06,687.96,767.41,882.28,1000.32
paste:394,"B(RR(RP,SDSE))",137.71,174.93,176.97,179.2,200.09
paste:362,"B(RR(RP,SDSE))",137.7,174.91,176.95,179.18,200.08
paste:376,"B(RR(RP,SDSE))",149.51,186.99,191.39,208.94,231.22
paste:262,"B(RR(RP,SDSE))",885.13,996.48,1003.76,1050.94,1174.09
paste:263,"B(RR(RP,SDSE))",2113.85,2529.2,2614.79,2745.86,3069.56
paste:387,"B(RR(RP,SDSE))",377.13,451.81,463.6,555.44,850.45
paste:401,"B(RR(RP,SDSE))",224.66,260.2,282.12,283.72,293.41
paste:345,"B(RR(RP,SDSE))",33.77,39.19,40.54,43.03,44.32
paste:380,"B(RR(RP,SDSE))",547.08,687.97,767.42,882.29,1000.33
paste:383,"B(RR(RP,SDSE))",149.68,187.15,191.79,209.21,231.4
paste:(#targets),"B(RR(RP,SDSE-rr))",78,78,78,78,78
paste:(#removed),"B(RR(RP,SDSE-rr))",60,60,60,60,60
paste:(max),"B(RR(RP,SDSE-rr))",3405.58,3795.99,3922.08,3989.87,4203.14
paste:416,"B(RR(RP,SDSE-rr))",98.59,108.04,109.54,116.92,141.32
paste:474,"B(RR(RP,SDSE-rr))",23.65,27.38,28.94,32.81,39.89
paste:371,"B(RR(RP,SDSE-rr))",67.88,71.62,76.62,93.26,123.57
paste:346,"B(RR(RP,SDSE-rr))",32.71,49.41,53.68,56.82,91.13
paste:385,"B(RR(RP,SDSE-rr))",165.57,178.69,194.04,207.47,213.28
paste:374,"B(RR(RP,SDSE-rr))",68.12,72.31,76.77,93.43,123.95
paste:115,"B(RR(RP,SDSE-rr))",23.57,24.58,29.42,30.66,36.69
paste:116,"B(RR(RP,SDSE-rr))",23.57,24.58,29.43,30.67,36.7
paste:377,"B(RR(RP,SDSE-rr))",68.62,73.93,77.16,94.68,124.0
paste:361,"B(RR(RP,SDSE-rr))",32.72,49.41,53.68,56.82,91.14
paste:111,"B(RR(RP,SDSE-rr))",22.7,24.64,29.45,30.52,37.57
paste:112,"B(RR(RP,SDSE-rr))",22.7,24.64,29.46,30.52,37.58
paste:359,"B(RR(RP,SDSE-rr))",32.72,49.41,53.68,56.82,91.13
paste:134,"B(RR(RP,SDSE-rr))",20.74,24.15,27.55,29.83,33.96
paste:355,"B(RR(RP,SDSE-rr))",715.51,796.26,847.08,1008.33,1039.31
paste:334,"B(RR(RP,SDSE-rr))",32.62,48.48,53.24,56.27,89.15
paste:119,"B(RR(RP,SDSE-rr))",22.6,25.57,29.76,30.75,36.58
paste:131,"B(RR(RP,SDSE-rr))",20.74,24.14,27.55,29.83,33.95
paste:198,"B(RR(RP,SDSE-rr))",37.12,41.01,41.25,45.08,54.64
paste:493,"B(RR(RP,SDSE-rr))",32.61,48.48,53.24,56.27,89.08
paste:473,"B(RR(RP,SDSE-rr))",23.65,27.37,28.94,30.15,39.88
paste:353,"B(RR(RP,SDSE-rr))",55.76,63.42,69.69,72.98,105.84
paste:256,"B(RR(RP,SDSE-rr))",1479.39,1694.82,1792.31,1794.34,1868.92
paste:255,"B(RR(RP,SDSE-rr))",66.99,69.75,75.45,77.5,91.52
paste:393,"B(RR(RP,SDSE-rr))",67.8,70.7,76.54,93.16,123.46
paste:277,"B(RR(RP,SDSE-rr))",343.49,355.45,367.73,421.27,438.89
paste:351,"B(RR(RP,SDSE-rr))",55.76,63.42,69.68,72.98,105.84
paste:396,"B(RR(RP,SDSE-rr))",77.52,98.31,103.56,119.51,153.89
paste:354,"B(RR(RP,SDSE-rr))",715.5,796.26,847.07,1008.32,1039.3
paste:409,"B(RR(RP,SDSE-rr))",99.51,139.17,146.98,160.02,209.01
paste:390,"B(RR(RP,SDSE-rr))",84.28,91.37,106.29,113.81,147.0
paste:402,"B(RR(RP,SDSE-rr))",77.58,98.8,103.88,119.68,153.96
paste:481,"B(RR(RP,SDSE-rr))",98.59,108.04,109.54,116.92,141.32
paste:107,"B(RR(RP,SDSE-rr))",22.74,24.67,29.47,30.45,36.75
paste:120,"B(RR(RP,SDSE-rr))",22.61,25.57,29.83,30.76,36.59
paste:123,"B(RR(RP,SDSE-rr))",22.56,25.79,29.37,30.91,36.51
paste:104,"B(RR(RP,SDSE-rr))",22.78,24.74,29.51,30.16,34.66
paste:103,"B(RR(RP,SDSE-rr))",22.77,24.74,29.5,30.15,34.65
paste:124,"B(RR(RP,SDSE-rr))",22.57,25.79,29.38,30.92,36.52
paste:127,"B(RR(RP,SDSE-rr))",23.91,26.03,29.98,31.01,37.78
paste:100,"B(RR(RP,SDSE-rr))",20.7,24.12,27.53,29.81,33.9
paste:363,"B(RR(RP,SDSE-rr))",67.8,70.7,76.54,93.16,123.45
paste:128,"B(RR(RP,SDSE-rr))",23.91,26.03,29.99,31.02,37.79
paste:108,"B(RR(RP,SDSE-rr))",22.74,24.68,29.48,30.46,36.75
paste:284,"B(RR(RP,SDSE-rr))",343.49,355.45,367.74,421.27,438.89
paste:339,"B(RR(RP,SDSE-rr))",32.62,48.48,53.24,56.27,89.15
paste:350,"B(RR(RP,SDSE-rr))",47.32,49.36,53.36,56.35,89.97
paste:343,"B(RR(RP,SDSE-rr))",32.7,49.36,53.36,56.35,89.96
paste:342,"B(RR(RP,SDSE-rr))",32.68,48.49,53.25,56.28,89.16
paste:379,"B(RR(RP,SDSE-rr))",165.56,178.69,194.03,207.46,213.27
paste:394,"B(RR(RP,SDSE-rr))",67.81,70.71,76.54,93.17,123.46
paste:362,"B(RR(RP,SDSE-rr))",67.8,70.69,76.53,93.16,123.45
paste:376,"B(RR(RP,SDSE-rr))",68.62,73.93,77.16,94.68,124.0
paste:262,"B(RR(RP,SDSE-rr))",1480.38,1697.85,1794.81,1797.79,1870.75
paste:263,"B(RR(RP,SDSE-rr))",3405.58,3795.99,3922.08,3989.87,4203.14
paste:387,"B(RR(RP,SDSE-rr))",84.28,91.36,106.29,113.81,147.0
paste:401,"B(RR(RP,SDSE-rr))",77.57,98.8,103.88,119.68,153.96
paste:345,"B(RR(RP,SDSE-rr))",32.7,49.41,53.67,56.81,91.12
paste:380,"B(RR(RP,SDSE-rr))",165.56,178.69,194.03,207.46,213.27
paste:383,"B(RR(RP,SDSE-rr))",69.31,72.51,77.96,95.97,124.04
paste:(#targets),CCBSE(RP),78,78,78,78,78
paste:(#removed),CCBSE(RP),60,60,62,62,62
paste:(max),CCBSE(RP),2094.28,2185.13,6303.86,7043.74,7082.4
paste:416,CCBSE(RP),123.66,125.69,139.85,142.11,143.42
paste:474,CCBSE(RP),74.29,77.46,88.26,88.93,95.33
paste:371,CCBSE(RP),256.49,258.2,259.72,262.07,268.87
paste:282,CCBSE(RP),6303.86,7043.74,7082.4,NA,NA
paste:346,CCBSE(RP),107.64,115.12,125.91,128.18,128.93
paste:385,CCBSE(RP),454.1,504.03,505.35,510.14,511.95
paste:374,CCBSE(RP),279.07,286.99,287.58,294.27,297.22
paste:115,CCBSE(RP),92.74,95.69,105.98,109.85,110.88
paste:116,CCBSE(RP),97.72,98.84,115.66,121.51,127.34
paste:377,CCBSE(RP),281.62,288.98,289.33,295.52,300.31
paste:361,CCBSE(RP),108.26,115.62,126.79,128.56,129.36
paste:111,CCBSE(RP),92.58,93.55,104.44,108.09,116.24
